id_inmueble,fecha_publicacion,tipo_inmueble,ciudad,superficie_m2,habitaciones,banos,tiene_ascensor,certificacion_energetica,precio,estado_mercado,descripcion
16656,2023-09-29,Piso,Sevilla,123,4.0,2,1,E,264239.0,Disponible,Espectacular piso en zona residencial tranquila. Ideal familias.
19105,2023-07-18,Piso,Sevilla,93,2.0,1,Sí,En trámite,207323.0,Vendido,Amplio piso con orientación sur. Listo para entrar a vivir.
17967,2023-06-16,Dúplex,Sevilla,69,2.0,1,0,B,161336.0,Reservado,Exclusivo dúplex en zona residencial tranquila. No pierdas esta oportunidad.
15720,2023-08-28,Chalet,Sevilla,76,3.0,3,Sí,En trámite,244346.0,Reservado,Luminoso chalet con vistas despejadas. Ideal para inversión.
16225,2023-08-25,Piso,Sevilla,84,2.0,1,True,A,209481.0,Disponible,Fantástico piso en barrio consolidado. Alta rentabilidad.
9405,2023-05-08,Piso,Sevilla,73,2.0,1,Sí,D,167650.0,Disponible,Espectacular piso en pleno centro. Mejor ver.
10825,2023-10-26,Chalet,Sevilla,105,4.0,1,0,E,367143.0,Reservado,Amplio chalet en zona residencial tranquila. No pierdas esta oportunidad.
86,2023-11-08,Piso,Sevilla,69,4.0,3,1,B,144302.0,Reservado,Exclusivo piso con vistas despejadas. Ideal familias.
17478,2023-10-03,Ático,Sevilla,96,4.0,3,0,F,195190.0,Vendido,Exclusivo ático en zona residencial tranquila. Listo para entrar a vivir.
4980,2023-06-10,Piso,Sevilla,113,3.0,1,1,E,359751.0,Vendido,Acogedor piso en barrio consolidado. Listo para entrar a vivir.
16042,2023-05-17,Ático,Sevilla,103,4.0,1,True,D,408913.0,Disponible,Precioso ático con vistas despejadas. No pierdas esta oportunidad.
18674,2023-10-26,,Sevilla,45,1.0,1,False,E,129764.0,Vendido,Acogedor ático en pleno centro. No pierdas esta oportunidad.
5698,2023-09-04,Piso,Sevilla,52,2.0,1,Sí,D,167169.0,Vendido,Exclusivo piso en zona residencial tranquila. Mejor ver.
13428,2023-09-05,Dúplex,Sevilla,113,4.0,3,0,D,345461.0,Vendido,Amplio dúplex cerca de transporte público. Ideal para inversión.
17504,2023-03-24,Piso,Sevilla,100,3.0,2,0,G,357541.0,Vendido,Espectacular piso a pocos minutos del centro. Ideal para inversión.
18643,2023-09-03,Piso,Sevilla,137,2.0,1,False,G,274119.0,Vendido,Fantástico piso en barrio consolidado. No pierdas esta oportunidad.
6889,2023-06-18,Piso,Sevilla,74,2.0,1,1,E,242730.0,Reservado,Amplio piso en zona residencial tranquila. No pierdas esta oportunidad.
714,2023-02-12,Piso,Sevilla,51,4.0,3,False,E,155529.0,Vendido,Magnífico piso a pocos minutos del centro. Alta rentabilidad.
15901,2023-08-19,Piso,Sevilla,71,3.0,1,Sí,En trámite,190095.0,Disponible,Precioso piso con vistas despejadas. Ideal para inversión.
10348,2023-01-31,,Sevilla,128,3.0,3,True,G,426688.0,Vendido,Acogedor ático en barrio consolidado. Con excelentes calidades.
6003,2023-10-05,Ático,Sevilla,89,3.0,2,0,F,223154.0,Reservado,Espectacular ático con vistas despejadas. Con excelentes calidades.
18318,2023-08-17,Estudio,Sevilla,113,4.0,1,False,F,391041.0,Vendido,Fantástico estudio con orientación sur. Ideal familias.
15222,2023-05-06,Ático,Sevilla,102,3.0,3,True,A,216909.0,Disponible,Fantástico ático cerca de transporte público. Ideal familias.
12166,2024-01-01,Chalet,Sevilla,106,2.0,1,0,G,396786.0,Reservado,Amplio chalet en pleno centro. Ideal familias.
17591,2023-04-01,Piso,Sevilla,84,4.0,2,True,D,326540.0,Reservado,Amplio piso con vistas despejadas. Mejor ver.
16037,2023-01-10,Piso,Sevilla,51,4.0,1,1,D,184141.0,Reservado,Magnífico piso en barrio consolidado. Ideal familias.
15047,2023-05-30,Piso,Sevilla,104,2.0,1,True,G,319879.0,Disponible,Magnífico piso a pocos minutos del centro. Ideal para inversión.
4636,2023-11-01,Estudio,Sevilla,,3.0,3,0,A,299099.0,Reservado,Fantástico estudio con vistas despejadas. Listo para entrar a vivir.
18659,2023-05-29,Piso,Sevilla,81,4.0,2,True,B,297738.0,Reservado,Espectacular piso con vistas despejadas. Ideal familias.
6093,2023-06-11,Piso,Sevilla,95,4.0,1,Sí,F,208512.0,Reservado,Fantástico piso con orientación sur. Ideal familias.
16970,2023-08-25,Piso,Sevilla,65,4.0,2,Sí,E,162638.0,Reservado,Acogedor piso a pocos minutos del centro. Ideal para inversión.
3812,2023-02-12,Piso,Sevilla,59,3.0,2,0,B,207502.0,Reservado,Exclusivo piso a pocos minutos del centro. Ideal familias.
10085,2023-12-31,Piso,Sevilla,132,3.0,2,False,B,474247.0,Reservado,Acogedor piso en zona residencial tranquila. Mejor ver.
2163,2023-11-27,Piso,Sevilla,106,2.0,1,1,E,348109.0,Vendido,Acogedor piso en zona residencial tranquila. Alta rentabilidad.
2211,2023-02-14,Dúplex,Sevilla,32,1.0,1,False,C,94981.0,Vendido,Amplio dúplex cerca de transporte público. Ideal familias.
12645,2023-04-14,Piso,Sevilla,68,2.0,1,0,F,236054.0,Disponible,Amplio piso en pleno centro. Ideal para inversión.
19686,2023-12-13,Piso,Sevilla,70,2.0,1,Sí,E,161848.0,Reservado,Fantástico piso en zona residencial tranquila. Alta rentabilidad.
1051,2023-05-23,Ático,Sevilla,109,3.0,1,No,E,404787.0,Vendido,Luminoso ático en zona residencial tranquila. Listo para entrar a vivir.
3917,2023-02-09,Chalet,Sevilla,35,1.0,1,True,C,93901.0,Reservado,Precioso chalet cerca de transporte público. Ideal para inversión.
5280,2023-03-20,Piso,Sevilla,74,4.0,3,0,F,226022.0,Disponible,Acogedor piso en zona residencial tranquila. Con excelentes calidades.
6033,2023-12-24,Dúplex,Sevilla,51,4.0,1,False,En trámite,198148.0,Disponible,Amplio dúplex con vistas despejadas. Listo para entrar a vivir.
2769,2023-10-14,Piso,Sevilla,49,1.0,1,1,G,122206.0,Vendido,Precioso piso en barrio consolidado. Ideal familias.
19962,2023-02-12,Piso,Sevilla,65,2.0,1,True,C,251352.0,Vendido,Luminoso piso cerca de transporte público. Ideal familias.
18917,2023-03-23,Piso,Sevilla,107,3.0,1,No,En trámite,366841.0,Disponible,Amplio piso en barrio consolidado. Ideal familias.
12500,2023-03-23,Dúplex,Sevilla,57,2.0,1,False,D,124334.0,Disponible,Fantástico dúplex en pleno centro. Ideal para inversión.
10471,2023-10-17,Piso,Sevilla,56,4.0,3,0,F,206294.0,Disponible,Exclusivo piso a pocos minutos del centro. Con excelentes calidades.
4515,2023-09-09,Piso,Sevilla,63,2.0,1,No,C,162451.0,Reservado,Amplio piso a pocos minutos del centro. Listo para entrar a vivir.
2662,2023-06-01,Ático,Sevilla,87,3.0,3,0,A,266866.0,Disponible,Espectacular ático en barrio consolidado. Ideal familias.
7507,2023-02-09,Piso,Sevilla,69,3.0,1,True,G,275325.0,Vendido,Acogedor piso con vistas despejadas. Alta rentabilidad.
15703,2023-06-15,Piso,Sevilla,70,4.0,3,False,G,159995.0,Disponible,Amplio piso a pocos minutos del centro. No pierdas esta oportunidad.
19453,2023-03-19,Piso,Sevilla,149,3.0,2,True,B,389284.0,Reservado,Acogedor piso con vistas despejadas. Listo para entrar a vivir.
1788,2023-01-20,Chalet,Sevilla,48,1.0,1,False,A,178091.0,Vendido,Fantástico chalet cerca de transporte público. Ideal para inversión.
16582,2023-08-22,Piso,Sevilla,84,3.0,3,1,En trámite,248424.0,Disponible,Fantástico piso en zona residencial tranquila. Ideal para inversión.
6851,2023-01-10,Piso,Sevilla,100,2.0,1,Sí,En trámite,303130.0,Vendido,Fantástico piso en pleno centro. No pierdas esta oportunidad.
17840,2023-06-12,,Sevilla,111,2.0,1,False,A,354479.0,Reservado,Amplio chalet en barrio consolidado. Ideal familias.
12164,2023-04-08,Piso,Sevilla,55,4.0,3,No,D,203043.0,Disponible,Luminoso piso en barrio consolidado. Alta rentabilidad.
9612,2023-09-08,Piso,Sevilla,120,2.0,1,No,En trámite,247959.0,Disponible,Luminoso piso con orientación sur. Ideal familias.
17445,2023-10-30,Piso,Sevilla,105,3.0,2,True,C,320383.0,Disponible,Fantástico piso en pleno centro. Mejor ver.
15495,2023-07-04,,Sevilla,80,2.0,1,1,En trámite,280903.0,Disponible,Espectacular piso con vistas despejadas. Mejor ver.
10355,2023-06-29,Piso,Sevilla,40,1.0,1,False,F,134546.0,Vendido,Acogedor piso cerca de transporte público. Ideal para inversión.
12873,2023-07-13,Piso,Sevilla,49,1.0,1,No,G,127618.0,Vendido,Espectacular piso en barrio consolidado. Con excelentes calidades.
18644,2023-01-22,Piso,Sevilla,32,1.0,1,Sí,G,109897.0,Reservado,Exclusivo piso en zona residencial tranquila. Alta rentabilidad.
293,2023-05-02,Dúplex,Sevilla,113,2.0,1,No,C,397338.0,Disponible,Luminoso dúplex en zona residencial tranquila. Ideal familias.
17823,2023-04-05,Chalet,Sevilla,89,3.0,3,False,D,322061.0,Vendido,Amplio chalet en zona residencial tranquila. Ideal familias. #CHOLLO #PISO
1901,2023-01-20,Piso,Sevilla,117,4.0,1,No,G,383636.0,Vendido,Acogedor piso en zona residencial tranquila. Con excelentes calidades.
16795,2023-08-14,Piso,Sevilla,43,1.0,1,0,C,162343.0,Disponible,Espectacular piso en pleno centro. Listo para entrar a vivir.
17830,2023-07-09,,Sevilla,95,2.0,1,No,En trámite,221778.0,Disponible,Espectacular chalet con vistas despejadas. Ideal familias.
14240,2023-12-29,Piso,Sevilla,92,2.0,1,1,F,295145.0,Reservado,Exclusivo piso con orientación sur. No pierdas esta oportunidad.
12536,2023-03-01,Piso,Sevilla,70,4.0,2,False,F,192629.0,Disponible,Magnífico piso con vistas despejadas. Con excelentes calidades.
11801,2023-06-28,Piso,Sevilla,75,4.0,2,False,F,271634.0,Vendido,Precioso piso con vistas despejadas. Con excelentes calidades.
3215,2023-10-14,Piso,Sevilla,127,4.0,1,1,B,422981.0,Disponible,Acogedor piso en pleno centro. No pierdas esta oportunidad.
426,2023-03-24,Piso,Sevilla,74,4.0,3,0,E,156528.0,Disponible,Amplio piso en zona residencial tranquila. Alta rentabilidad.
4862,2023-11-15,Dúplex,Sevilla,78,2.0,1,1,B,251382.0,Reservado,Fantástico dúplex cerca de transporte público. Listo para entrar a vivir.
6613,2023-01-09,Piso,Sevilla,76,2.0,1,0,F,170483.0,Vendido,Espectacular piso a pocos minutos del centro. Ideal familias.
7352,2023-01-24,Piso,Sevilla,77,2.0,1,Sí,C,287205.0,Vendido,Espectacular piso en barrio consolidado. Alta rentabilidad.
7321,2023-09-17,Piso,Sevilla,67,3.0,1,No,B,247180.0,Reservado,Acogedor piso con vistas despejadas. Con excelentes calidades.
8677,2023-06-11,Piso,Sevilla,92,4.0,2,True,A,363324.0,Vendido,Luminoso piso con orientación sur. Con excelentes calidades.
10715,2023-07-05,Estudio,Sevilla,79,4.0,2,False,D,276370.0,Reservado,Magnífico estudio en barrio consolidado. Mejor ver.
8539,2023-11-05,Piso,Sevilla,94,4.0,2,1,C,214795.0,,Fantástico piso en zona residencial tranquila. Con excelentes calidades.
19425,2023-10-02,Piso,Sevilla,41,1.0,1,False,D,143564.0,Disponible,Acogedor piso a pocos minutos del centro. Listo para entrar a vivir. - Precio NO negociable: 150.000€
3956,2023-04-30,Ático,Sevilla,92,3.0,3,1,B,203092.0,Disponible,Luminoso ático con vistas despejadas. Con excelentes calidades.
4039,2023-04-21,Chalet,Sevilla,67,3.0,3,0,E,180354.0,Disponible,Precioso chalet cerca de transporte público. Ideal familias.
2653,2023-02-27,Piso,Sevilla,75,2.0,1,No,B,171749.0,Disponible,Exclusivo piso en pleno centro. Ideal para inversión.
449,2023-07-03,Piso,Sevilla,49,1.0,1,False,G,195059.0,Disponible,Precioso piso con orientación sur. Ideal familias.
3741,2023-03-05,Ático,Sevilla,89,2.0,1,True,C,186127.0,Reservado,Luminoso ático a pocos minutos del centro. Listo para entrar a vivir.
7706,2023-01-27,Piso,Sevilla,89,3.0,1,True,A,232651.0,Disponible,Luminoso piso con vistas despejadas. Mejor ver.
19321,2023-05-28,Piso,Sevilla,79,2.0,1,Sí,En trámite,264120.0,Reservado,Exclusivo piso cerca de transporte público. Ideal para inversión.
19172,2023-07-11,Ático,Sevilla,123,3.0,1,True,C,267343.0,Disponible,Amplio ático con vistas despejadas. Ideal para inversión.
14673,2023-08-14,Piso,Sevilla,110,2.0,1,True,C,375395.0,Vendido,Magnífico piso en pleno centro. Listo para entrar a vivir.
7284,2023-03-18,Chalet,Sevilla,127,4.0,2,True,G,316319.0,Vendido,Espectacular chalet en zona residencial tranquila. Listo para entrar a vivir.
19841,2023-10-19,Estudio,Sevilla,162,2.0,1,Sí,D,403595.0,Reservado,Luminoso estudio en zona residencial tranquila. No pierdas esta oportunidad.
13545,2023-11-05,Piso,Sevilla,125,3.0,1,True,G,284809.0,Vendido,Fantástico piso con orientación sur. Con excelentes calidades.
19352,2023-12-31,Piso,Sevilla,107,4.0,3,No,En trámite,246950.0,Disponible,Espectacular piso en pleno centro. Con excelentes calidades.
3280,2023-07-21,Dúplex,Sevilla,81,3.0,2,No,A,315659.0,Disponible,Espectacular dúplex con vistas despejadas. Listo para entrar a vivir.
3243,2023-11-12,Piso,Sevilla,100,3.0,2,True,C,254225.0,Disponible,Acogedor piso en pleno centro. Ideal familias.
9098,2023-12-06,Piso,Sevilla,34,1.0,1,No,F,82720.0,Disponible,Precioso piso en pleno centro. Mejor ver.
5977,2023-04-22,Piso,Sevilla,55,3.0,3,Sí,A,155544.0,Disponible,Amplio piso con vistas despejadas. Listo para entrar a vivir.
12351,2023-07-25,Chalet,Sevilla,99,4.0,3,No,E,241818.0,Vendido,Precioso chalet en pleno centro. Listo para entrar a vivir.
17916,2023-12-18,Piso,Sevilla,55,2.0,1,True,En trámite,172125.0,Disponible,Precioso piso con orientación sur. Ideal familias.
1108,2023-11-08,Dúplex,Sevilla,118,3.0,2,False,F,318309.0,Disponible,Magnífico dúplex cerca de transporte público. Alta rentabilidad.
15609,2023-04-06,Chalet,Sevilla,54,2.0,1,True,C,137033.0,Reservado,Espectacular chalet cerca de transporte público. Con excelentes calidades.
8063,2023-10-11,Ático,Sevilla,136,4.0,3,Sí,E,454100.0,Reservado,Magnífico ático en barrio consolidado. Con excelentes calidades.
13173,2023-01-08,Piso,Sevilla,54,3.0,3,1,B,175102.0,Vendido,Precioso piso en pleno centro. Listo para entrar a vivir.
7949,2023-10-01,Ático,Sevilla,105,4.0,3,True,En trámite,359581.0,Vendido,Exclusivo ático a pocos minutos del centro. No pierdas esta oportunidad.
3389,2023-06-03,Piso,Sevilla,52,2.0,1,No,En trámite,163977.0,Vendido,Fantástico piso en pleno centro. Listo para entrar a vivir.
2393,2023-01-26,Piso,Sevilla,54,2.0,1,True,A,133881.0,Disponible,Exclusivo piso en pleno centro. Ideal familias.
17260,2023-12-09,Dúplex,Sevilla,82,4.0,1,No,F,190418.0,Disponible,Precioso dúplex con orientación sur. Listo para entrar a vivir.
13308,2023-10-20,Ático,Sevilla,72,3.0,1,True,F,222842.0,Reservado,Acogedor ático en zona residencial tranquila. Listo para entrar a vivir.
9774,2023-07-20,Piso,Sevilla,51,2.0,1,No,E,134139.0,Disponible,Amplio piso cerca de transporte público. Alta rentabilidad.
520,2023-12-29,Piso,Sevilla,97,2.0,1,True,D,361929.0,Vendido,Fantástico piso a pocos minutos del centro. Listo para entrar a vivir.
19655,2023-03-11,Piso,Sevilla,166,3.0,2,Sí,En trámite,658097.0,,Fantástico piso en zona residencial tranquila. Ideal para inversión.
7064,2023-09-26,Dúplex,Sevilla,102,2.0,1,1,B,288168.0,Vendido,Precioso dúplex con orientación sur. Mejor ver.
18747,2023-06-20,Piso,Sevilla,86,3.0,2,False,B,194184.0,Vendido,Fantástico piso en barrio consolidado. Ideal para inversión.
7222,2023-08-01,Piso,Sevilla,93,3.0,2,True,En trámite,276347.0,Vendido,Magnífico piso en zona residencial tranquila. No pierdas esta oportunidad.
687,2023-08-03,Piso,Sevilla,86,3.0,1,No,F,257890.0,Reservado,Acogedor piso en pleno centro. Listo para entrar a vivir.
18627,2023-04-17,Piso,Sevilla,76,3.0,3,No,En trámite,172037.0,Vendido,Espectacular piso en zona residencial tranquila. Ideal para inversión.
15407,2023-02-22,Chalet,Sevilla,101,3.0,1,False,D,261078.0,Disponible,Espectacular chalet con vistas despejadas. Con excelentes calidades.
13637,2023-01-03,Dúplex,Sevilla,82,4.0,2,Sí,C,324387.0,Vendido,Amplio dúplex en zona residencial tranquila. Con excelentes calidades.
14721,2023-01-16,Chalet,Sevilla,51,3.0,3,False,G,136550.0,Reservado,Espectacular chalet con vistas despejadas. Ideal para inversión.
10173,2023-10-17,Piso,Sevilla,62,4.0,3,True,B,136859.0,Reservado,Exclusivo piso con orientación sur. Con excelentes calidades.
8102,2023-01-20,Estudio,Sevilla,77,4.0,3,No,D,277065.0,Vendido,Amplio estudio a pocos minutos del centro. Listo para entrar a vivir.
3419,2023-04-12,Piso,Sevilla,99,2.0,1,True,F,201033.0,Vendido,Exclusivo piso en barrio consolidado. Ideal familias.
3062,2023-04-09,Piso,Sevilla,97,2.0,1,False,B,207680.0,Disponible,Espectacular piso a pocos minutos del centro. Alta rentabilidad.
9320,2023-05-08,Chalet,Sevilla,113,4.0,2,False,D,256998.0,Vendido,Espectacular chalet con vistas despejadas. Con excelentes calidades.
4830,2023-11-16,Piso,Sevilla,58,2.0,1,0,En trámite,214789.0,Reservado,Fantástico piso en pleno centro. Mejor ver.
7145,2023-05-26,Ático,Sevilla,72,4.0,2,No,A,282557.0,Disponible,Fantástico ático en zona residencial tranquila. Con excelentes calidades.
15122,2023-06-18,Piso,Sevilla,71,2.0,1,Sí,E,151415.0,,Luminoso piso en pleno centro. Listo para entrar a vivir.
17783,2023-04-25,,Sevilla,92,4.0,1,1,B,257195.0,Vendido,Luminoso piso a pocos minutos del centro. Listo para entrar a vivir.
18827,2023-01-16,Chalet,Sevilla,113,3.0,2,1,G,261645.0,Reservado,Precioso chalet en pleno centro. Con excelentes calidades.
3516,2023-03-27,,Sevilla,109,4.0,1,False,En trámite,348449.0,Vendido,Acogedor ático en zona residencial tranquila. Mejor ver.
11077,2023-07-16,Piso,Sevilla,146,4.0,1,0,A,472882.0,Vendido,Exclusivo piso con orientación sur. Ideal para inversión.
4801,2023-09-26,Piso,Sevilla,144,2.0,1,No,D,444870.0,Reservado,Exclusivo piso en barrio consolidado. Ideal para inversión.
13675,2023-06-14,Estudio,Sevilla,94,2.0,1,No,C,305533.0,Disponible,Exclusivo estudio en pleno centro. Listo para entrar a vivir.
5939,2023-09-05,Piso,Sevilla,110,4.0,3,Sí,En trámite,343832.0,Disponible,Fantástico piso con vistas despejadas. Ideal para inversión.
4321,2023-10-08,Piso,Sevilla,108,3.0,1,True,E,338445.0,Disponible,Magnífico piso en barrio consolidado. Mejor ver.
2108,2023-06-23,Ático,Sevilla,61,3.0,1,1,En trámite,152724.0,Disponible,Luminoso ático con orientación sur. Listo para entrar a vivir.
5355,2023-03-27,Piso,Sevilla,89,3.0,1,False,D,342253.0,Vendido,Precioso piso a pocos minutos del centro. Alta rentabilidad.
9635,2023-11-28,Piso,Sevilla,30,1.0,1,0,E,79429.0,,Exclusivo piso en barrio consolidado. Listo para entrar a vivir.
8574,2023-09-01,Piso,Sevilla,119,4.0,1,No,En trámite,474285.0,Disponible,Fantástico piso en pleno centro. Listo para entrar a vivir.
2593,2023-01-26,,Sevilla,124,2.0,1,No,En trámite,266235.0,Vendido,Acogedor piso con vistas despejadas. Alta rentabilidad.
3248,2023-06-05,Piso,Sevilla,59,2.0,1,1,C,221248.0,Reservado,Luminoso piso en zona residencial tranquila. Listo para entrar a vivir.
8024,2023-06-07,Piso,Sevilla,83,3.0,2,0,B,272664.0,Reservado,Espectacular piso a pocos minutos del centro. Ideal familias.
2866,2023-06-14,Piso,Sevilla,118,2.0,1,0,En trámite,19430986.0,Reservado,Espectacular piso cerca de transporte público. Con excelentes calidades.
1644,2023-12-12,Chalet,Sevilla,43,1.0,1,0,E,131554.0,Disponible,Amplio chalet cerca de transporte público. Ideal para inversión.
18076,2023-03-23,Dúplex,Sevilla,103,3.0,1,False,F,242258.0,Disponible,Luminoso dúplex a pocos minutos del centro. Mejor ver.
3595,2023-05-08,Piso,Sevilla,120,2.0,1,False,F,241923.0,Reservado,Precioso piso en zona residencial tranquila. Ideal para inversión.
16106,2023-11-16,Piso,Sevilla,98,4.0,2,Sí,A,243469.0,,Luminoso piso a pocos minutos del centro. No pierdas esta oportunidad.
9843,2023-08-30,Piso,Sevilla,81,4.0,1,1,A,241618.0,Disponible,Acogedor piso con vistas despejadas. Con excelentes calidades.
16928,2023-08-14,Piso,Sevilla,93,2.0,1,No,E,292263.0,Vendido,Espectacular piso en pleno centro. Con excelentes calidades.
9149,2023-05-12,Piso,Sevilla,117,3.0,3,True,A,427528.0,Vendido,Magnífico piso en zona residencial tranquila. Ideal familias.
16079,2023-09-30,Dúplex,Sevilla,60,3.0,2,True,E,198449.0,Vendido,Exclusivo dúplex en zona residencial tranquila. No pierdas esta oportunidad.
1796,2023-11-01,Piso,Sevilla,112,4.0,3,False,E,297258.0,Reservado,Acogedor piso cerca de transporte público. Mejor ver.
11882,2023-07-08,Piso,Sevilla,65,4.0,1,0,E,239740.0,Vendido,Luminoso piso con vistas despejadas. Alta rentabilidad.
18856,2023-08-11,Dúplex,Sevilla,84,3.0,3,0,B,242795.0,Vendido,Amplio dúplex en barrio consolidado. Mejor ver.
11075,2023-08-10,Piso,Sevilla,102,3.0,3,No,E,205835.0,Disponible,Fantástico piso cerca de transporte público. Mejor ver.
4048,2023-01-26,Piso,Sevilla,76,3.0,1,Sí,C,168759.0,Reservado,Luminoso piso cerca de transporte público. Ideal familias.
13339,2023-05-14,Piso,Sevilla,115,3.0,3,No,C,388264.0,Vendido,Luminoso piso con vistas despejadas. Con excelentes calidades.
8726,2023-08-15,Chalet,Sevilla,87,3.0,3,Sí,B,316670.0,Vendido,Luminoso chalet en zona residencial tranquila. Mejor ver.
7043,2023-04-02,Chalet,Sevilla,106,3.0,2,No,A,273480.0,Vendido,Espectacular chalet en pleno centro. No pierdas esta oportunidad.
82,2023-12-26,Chalet,Sevilla,115,4.0,2,No,B,310015.0,Vendido,Exclusivo chalet en barrio consolidado. No pierdas esta oportunidad.
5155,2023-12-26,Chalet,Sevilla,88,3.0,3,1,E,320738.0,Reservado,Exclusivo chalet en pleno centro. Ideal para inversión.
8197,2023-07-03,Chalet,Sevilla,64,2.0,1,1,E,156995.0,Reservado,Acogedor chalet a pocos minutos del centro. Con excelentes calidades.
18050,2023-04-14,Ático,Sevilla,75,4.0,3,Sí,B,158515.0,,Espectacular ático cerca de transporte público. Con excelentes calidades.
350,2023-10-17,Chalet,Sevilla,109,4.0,1,False,A,405935.0,Reservado,Exclusivo chalet a pocos minutos del centro. Con excelentes calidades.
11974,2023-09-09,Chalet,Sevilla,91,2.0,1,1,D,187766.0,Reservado,Precioso chalet con vistas despejadas. Listo para entrar a vivir.
8318,2023-02-26,Chalet,Sevilla,102,2.0,1,False,G,304065.0,Vendido,Exclusivo chalet cerca de transporte público. No pierdas esta oportunidad.
18340,2023-06-10,Piso,Sevilla,79,2.0,1,0,B,209443.0,Vendido,Acogedor piso cerca de transporte público. Mejor ver.
5958,2023-07-31,Piso,Sevilla,98,4.0,1,1,A,287391.0,Vendido,Acogedor piso con vistas despejadas. Listo para entrar a vivir.
5088,2023-01-24,Piso,Sevilla,30,1.0,1,True,F,795.0,Vendido,Exclusivo piso en pleno centro. Listo para entrar a vivir.
10270,2023-07-28,Piso,Sevilla,80,3.0,1,False,C,167263.0,Disponible,Espectacular piso con vistas despejadas. Ideal familias.
17599,2023-03-03,Dúplex,Sevilla,92,4.0,1,No,E,324476.0,Reservado,Amplio dúplex en pleno centro. Mejor ver.
11119,2023-07-15,Dúplex,Sevilla,80,4.0,2,No,E,174245.0,Vendido,Acogedor dúplex a pocos minutos del centro. Mejor ver.
6545,2023-01-21,Piso,Sevilla,95,3.0,2,No,G,284322.0,Vendido,Luminoso piso con orientación sur. Ideal familias.
15574,2023-02-03,,Sevilla,78,4.0,3,1,F,288832.0,Reservado,Fantástico piso con orientación sur. Mejor ver.
12823,2023-07-07,Piso,Sevilla,122,2.0,1,No,F,367420.0,Disponible,Exclusivo piso con vistas despejadas. Ideal para inversión.
17654,2023-11-26,Dúplex,Sevilla,81,2.0,1,False,En trámite,172494.0,Reservado,Fantástico dúplex en barrio consolidado. Mejor ver.
9618,2023-11-04,Ático,Sevilla,77,4.0,3,No,A,302646.0,Disponible,Acogedor ático a pocos minutos del centro. Con excelentes calidades.
18794,2023-06-04,Estudio,Sevilla,108,3.0,2,Sí,D,400212.0,Disponible,Luminoso estudio en zona residencial tranquila. Listo para entrar a vivir.
563,2023-08-09,Piso,Sevilla,53,3.0,2,No,En trámite,190395.0,Reservado,Precioso piso en zona residencial tranquila. Alta rentabilidad.
10534,2023-05-08,Piso,Sevilla,121,3.0,2,Sí,C,327326.0,Disponible,Fantástico piso a pocos minutos del centro. Con excelentes calidades.
10316,2023-10-28,Piso,Sevilla,44,1.0,1,No,B,255.0,Reservado,Espectacular piso en barrio consolidado. Con excelentes calidades.
9241,2023-09-01,Piso,Sevilla,77,4.0,2,False,A,269202.0,Reservado,Espectacular piso a pocos minutos del centro. Alta rentabilidad.
5261,2023-03-30,Piso,,59,2.0,1,0,En trámite,172021.0,Vendido,Exclusivo piso en pleno centro. Mejor ver.
12846,2023-02-26,Piso,Sevilla,84,2.0,1,False,A,169374.0,Disponible,Espectacular piso con vistas despejadas. Ideal para inversión.
1537,2023-08-09,Piso,Sevilla,61,2.0,1,Sí,B,157083.0,Vendido,Luminoso piso cerca de transporte público. No pierdas esta oportunidad.
13420,2023-12-04,Dúplex,Sevilla,129,4.0,3,No,D,505123.0,Reservado,Magnífico dúplex en zona residencial tranquila. Ideal familias.
4305,2023-04-26,Dúplex,Sevilla,84,3.0,2,False,E,290391.0,Disponible,Amplio dúplex en zona residencial tranquila. Mejor ver.
11271,2023-06-12,Piso,Sevilla,86,2.0,1,No,C,184853.0,Reservado,Exclusivo piso con orientación sur. No pierdas esta oportunidad.
15652,2023-07-06,Piso,Sevilla,124,4.0,2,False,C,365553.0,Reservado,Exclusivo piso en pleno centro. Con excelentes calidades.
4417,2023-10-02,Piso,Sevilla,126,4.0,2,True,En trámite,432930.0,Disponible,Precioso piso en pleno centro. Ideal para inversión.
11037,2023-06-08,Chalet,Sevilla,52,4.0,3,True,C,108996.0,Disponible,Precioso chalet con vistas despejadas. Ideal para inversión.
12378,2023-06-05,Chalet,Sevilla,120,4.0,3,False,F,428851.0,Reservado,Acogedor chalet en zona residencial tranquila. Con excelentes calidades.
7790,2023-11-23,Piso,Sevilla,75,3.0,2,1,B,196726.0,Disponible,Magnífico piso con orientación sur. Listo para entrar a vivir.
11989,2023-04-07,Dúplex,Sevilla,117,4.0,1,Sí,F,391727.0,Vendido,Espectacular dúplex a pocos minutos del centro. Alta rentabilidad.
89,2023-10-01,Ático,Sevilla,110,3.0,3,Sí,D,316542.0,,Amplio ático en pleno centro. Alta rentabilidad. => URGE VENTA <=
10877,2023-09-14,,Sevilla,120,2.0,1,0,D,261408.0,Disponible,Exclusivo piso en pleno centro. Con excelentes calidades.
6597,2023-11-08,Piso,Sevilla,115,2.0,1,True,F,377062.0,Vendido,Espectacular piso con orientación sur. Listo para entrar a vivir.
8595,2023-05-29,Chalet,Sevilla,97,2.0,1,True,A,262664.0,Reservado,Espectacular chalet con vistas despejadas. Ideal para inversión.
7442,2023-08-29,Piso,Sevilla,110,4.0,2,False,D,400039.0,Reservado,Amplio piso en pleno centro. Mejor ver.
